loss,accuracy,precision,recall,val_loss,val_accuracy,val_precision,val_recall
1.6479135751724243,0.5473943948745728,0.7839537262916565,0.4416390359401703,1.200189471244812,0.6492347121238708,0.9406614899635315,0.49336734414100647
0.6112824082374573,0.8114426732063293,0.8990899920463562,0.7531525492668152,0.36849915981292725,0.8772959113121033,0.9266911745071411,0.8352040648460388
0.4102628827095032,0.8704128861427307,0.9239174723625183,0.8338009119033813,0.23760029673576355,0.9229592084884644,0.9544597268104553,0.9035714268684387
0.3340228497982025,0.8937062621116638,0.9321749806404114,0.8665589690208435,0.16096898913383484,0.949234664440155,0.9687334299087524,0.9326530694961548
0.2748447358608246,0.9121822714805603,0.9427030086517334,0.8914392590522766,0.2982284426689148,0.9063775539398193,0.9245133996009827,0.8966836929321289
